filename,date,isCompleteData,original_count,predicted_count,expansion_ratio
DOGE_20200125,2020-01-25,True,223,223,1
DOGE_20200126,2020-01-26,True,204,204,1
DOGE_20200127,2020-01-27,True,170,170,1
DOGE_20200128,2020-01-28,True,216,216,1
DOGE_20200129,2020-01-29,True,221,221,1
DOGE_20200130,2020-01-30,True,168,168,1
DOGE_20200131,2020-01-31,True,191,191,1
DOGE_20200201,2020-02-01,True,203,203,1
DOGE_20200202,2020-02-02,True,200,200,1
DOGE_20200203,2020-02-03,True,198,198,1
DOGE_20200204,2020-02-04,True,253,253,1
DOGE_20200205_Latest133,2020-02-05,False,133,266,2.0001728232906544
DOGE_20200206,2020-02-06,True,252,252,1
DOGE_20200207_Latest7,2020-02-07,False,7,182,26.056509130809623
DOGE_20200208,2020-02-08,True,624,624,1
DOGE_20200209,2020-02-09,True,459,459,1
DOGE_20200210,2020-02-10,True,374,374,1
DOGE_20200211,2020-02-11,True,278,278,1
DOGE_20200212,2020-02-12,True,301,301,1
DOGE_20200213,2020-02-13,True,259,259,1
DOGE_20200214,2020-02-14,True,232,232,1
DOGE_20200215,2020-02-15,True,239,239,1
DOGE_20200216,2020-02-16,True,210,210,1
DOGE_20200217,2020-02-17,True,234,234,1
DOGE_20200218,2020-02-18,True,292,292,1
DOGE_20200219,2020-02-19,True,213,213,1
DOGE_20200220,2020-02-20,True,186,186,1
DOGE_20200221,2020-02-21,True,214,214,1
DOGE_20200222_Latest137,2020-02-22,False,137,203,1.4837353851970045
DOGE_20200223,2020-02-23,True,185,185,1
DOGE_20200224,2020-02-24,True,221,221,1
DOGE_20200225,2020-02-25,True,197,197,1
DOGE_20200226,2020-02-26,True,206,206,1
DOGE_20200227,2020-02-27,True,235,235,1
DOGE_20200228,2020-02-28,True,160,160,1
DOGE_20200229,2020-02-29,True,171,171,1
DOGE_20200301,2020-03-01,True,191,191,1
DOGE_20200302,2020-03-02,True,172,172,1
DOGE_20200303,2020-03-03,True,525,525,1
DOGE_20200304,2020-03-04,True,348,348,1
DOGE_20200305,2020-03-05,True,236,236,1
DOGE_20200306,2020-03-06,True,212,212,1
DOGE_20200307,2020-03-07,True,169,169,1
DOGE_20200308,2020-03-08,True,200,200,1
DOGE_20200309,2020-03-09,True,202,202,1
DOGE_20200310,2020-03-10,True,210,210,1
DOGE_20200311,2020-03-11,True,166,166,1
DOGE_20200312,2020-03-12,True,293,293,1
DOGE_20200313,2020-03-13,True,212,212,1
DOGE_20200314,2020-03-14,True,155,155,1
DOGE_20200315,2020-03-15,True,156,156,1
DOGE_20200316,2020-03-16,True,160,160,1
DOGE_20200317,2020-03-17,True,170,170,1
DOGE_20200318,2020-03-18,True,129,129,1
DOGE_20200319,2020-03-19,True,207,207,1
DOGE_20200320,2020-03-20,True,160,160,1
DOGE_20200321,2020-03-21,True,111,111,1
DOGE_20200322,2020-03-22,True,155,155,1
DOGE_20200323,2020-03-23,True,170,170,1
DOGE_20200324,2020-03-24,True,161,161,1
DOGE_20200325,2020-03-25,True,174,174,1
DOGE_20200326,2020-03-26,True,166,166,1
DOGE_20200327,2020-03-27,True,154,154,1
DOGE_20200328,2020-03-28,True,126,126,1
DOGE_20200329,2020-03-29,True,162,162,1
DOGE_20200330,2020-03-30,True,203,203,1
DOGE_20200331_Latest4,2020-03-31,False,4,102,25.444451391059705
DOGE_20200401,2020-04-01,True,246,246,1
DOGE_20200402,2020-04-02,True,185,185,1
DOGE_20200403,2020-04-03,True,138,138,1
DOGE_20200404,2020-04-04,True,158,158,1
DOGE_20200405,2020-04-05,True,125,125,1
DOGE_20200406,2020-04-06,True,156,156,1
DOGE_20200407,2020-04-07,True,263,263,1
DOGE_20200408,2020-04-08,True,130,130,1
DOGE_20200409,2020-04-09,True,143,143,1
DOGE_20200410,2020-04-10,True,164,164,1
DOGE_20200411,2020-04-11,True,207,207,1
DOGE_20200412,2020-04-12,True,146,146,1
DOGE_20200413,2020-04-13,True,148,148,1
DOGE_20200414,2020-04-14,True,204,204,1
DOGE_20200415,2020-04-15,True,166,166,1
DOGE_20200416,2020-04-16,True,161,161,1
DOGE_20200417,2020-04-17,True,186,186,1
DOGE_20200418,2020-04-18,True,159,159,1
DOGE_20200419,2020-04-19,True,149,149,1
DOGE_20200420,2020-04-20,True,232,232,1
DOGE_20200421,2020-04-21,True,177,177,1
DOGE_20200422,2020-04-22,True,170,170,1
DOGE_20200423,2020-04-23,True,184,184,1
DOGE_20200424,2020-04-24,True,135,135,1
DOGE_20200425,2020-04-25,True,211,211,1
DOGE_20200426,2020-04-26,True,385,385,1
DOGE_20200427,2020-04-27,True,298,298,1
DOGE_20200428,2020-04-28,True,193,193,1
DOGE_20200429,2020-04-29,True,220,220,1
DOGE_20200430,2020-04-30,True,219,219,1
DOGE_20210301,2021-03-01,True,6358,6358,1
DOGE_20210302_Latest1165,2021-03-02,False,1165,6502,5.581010106550746
DOGE_20210303_Latest3643,2021-03-03,False,3643,4841,1.3289142594688583
DOGE_20210304,2021-03-04,True,5101,5101,1
DOGE_20210305_Latest4730,2021-03-05,False,4730,4919,1.039900030966628
DOGE_20210306_Latest156,2021-03-06,False,156,3475,22.27696160267112
DOGE_20210309_Latest125,2021-03-09,False,125,3181,25.444451391059705
DOGE_20210310_Latest228,2021-03-10,False,228,5534,24.27331016299137
DOGE_20210311_Latest54,2021-03-11,False,54,1379,25.53878867869189
DOGE_20210312_Latest82,2021-03-12,False,82,2137,26.056509130809623
DOGE_20210313_Latest1236,2021-03-13,False,1236,13880,11.229403349322562
DOGE_20210315_Latest4405,2021-03-15,False,4405,5765,1.308716871387025
DOGE_20210316_Latest4044,2021-03-16,False,4044,6445,1.593721976606218
DOGE_20210317_Latest4338,2021-03-17,False,4338,6560,1.5121660768415237
DOGE_20210318,2021-03-18,True,6003,6003,1
DOGE_20210319,2021-03-19,True,6033,6033,1
DOGE_20210320,2021-03-20,True,5482,5482,1
DOGE_20210321,2021-03-21,True,4258,4258,1
DOGE_20210322,2021-03-22,True,4832,4832,1
DOGE_20210323,2021-03-23,True,4893,4893,1
DOGE_20210324,2021-03-24,True,6150,6150,1
DOGE_20210325,2021-03-25,True,5015,5015,1
DOGE_20210326,2021-03-26,True,4246,4246,1
DOGE_20210327,2021-03-27,True,4170,4170,1
DOGE_20210328,2021-03-28,True,4026,4026,1
DOGE_20210329,2021-03-29,True,3797,3797,1
DOGE_20210330,2021-03-30,True,4115,4115,1
DOGE_20210331,2021-03-31,True,3598,3598,1
DOGE_20210401,2021-04-01,True,10170,10170,1
DOGE_20210402,2021-04-02,True,5077,5077,1
DOGE_20210403_Latest898,2021-04-03,False,898,3204,3.5678400021390093
DOGE_20210404,2021-04-04,True,3517,3517,1
DOGE_20210405,2021-04-05,True,3906,3906,1
DOGE_20210406,2021-04-06,True,5449,5449,1
DOGE_20210407,2021-04-07,True,5477,5477,1
DOGE_20210408,2021-04-08,True,3821,3821,1
DOGE_20210409,2021-04-09,True,4445,4445,1
DOGE_20210410,2021-04-10,True,5052,5052,1
DOGE_20210411,2021-04-11,True,11622,11622,1
DOGE_20210412,2021-04-12,True,4985,4985,1
DOGE_20210413,2021-04-13,True,16228,16228,1
DOGE_20210414_Latest23795,2021-04-14,False,23795,26859,1.1287678027548116
DOGE_20210415_Latest25940,2021-04-15,False,25940,29126,1.122824776433117
DOGE_20210416_Latest11037,2021-04-16,False,11037,48985,4.438295997650388
DOGE_20210417_Latest463,2021-04-17,False,463,10314,22.27696160267112
DOGE_20210418_Latest21553,2021-04-18,False,21553,22438,1.0410635485727688
DOGE_20210419_Latest5173,2021-04-19,False,5173,34835,6.733987793220091
DOGE_20210420_Latest37310,2021-04-20,False,37310,40553,1.0869137912616174
DOGE_20210421_Latest3160,2021-04-21,False,3160,17297,5.473885488033945
DOGE_20210422_Latest4137,2021-04-22,False,4137,17588,4.251321298228912
DOGE_20210423_Latest5088,2021-04-23,False,5088,13349,2.623705726371614
DOGE_20210424_Latest6266,2021-04-24,False,6266,12880,2.055611612197583
DOGE_20210425,2021-04-25,True,12409,12409,1
DOGE_20210426_Latest8792,2021-04-26,False,8792,10641,1.210307547942852
DOGE_20210427,2021-04-27,True,12276,12276,1
DOGE_20210428_Latest654,2021-04-28,False,654,15875,24.27331016299137
DOGE_20210429_Latest11097,2021-04-29,False,11097,11992,1.080674036680453
DOGE_20210430,2021-04-30,True,12678,12678,1
DOGE_20210501,2021-05-01,False,10282,16012,1.5573204178094184
DOGE_20210502,2021-05-02,True,14634,14634,1
DOGE_20210503,2021-05-03,True,26238,26238,1
DOGE_20210504_Latest50001_max,2021-05-04,False,50001,75953,1.5190391233269385
DOGE_20210505_Latest24076_keyboard,2021-05-05,False,24076,40585,1.6857110754146933
DOGE_20210506_Latest15060_http,2021-05-06,False,15060,27191,1.8055415878282053
DOGE_20210507_Latest23920,2021-05-07,False,23920,31966,1.336384319778753
DOGE_20210508_Latest31173,2021-05-08,False,31173,38631,1.239258333991168
DOGE_20210509,2021-05-09,True,86124,86124,1
DOGE_20210510_Latest23093_twice,2021-05-10,False,23093,37392,1.6192075960446108
DOGE_20210511,2021-05-11,True,42077,42077,1
DOGE_20210512,2021-05-12,True,41564,41564,1
DOGE_20210513_Latest19119,2021-05-13,False,19119,48191,2.520592556140135
DOGE_20210514_Latest14932,2021-05-14,False,14932,34547,2.313631745236405
DOGE_20210515,2021-05-15,True,25018,25018,1
DOGE_20210516,2021-05-16,True,42234,42234,1
DOGE_20210517,2021-05-17,True,37518,37518,1
DOGE_20210518,2021-05-18,True,22903,22903,1
DOGE_20210519,2021-05-19,True,31045,31045,1
DOGE_20210520,2021-05-20,True,26001,26001,1
DOGE_20210521,2021-05-21,True,19089,19089,1
DOGE_20210522_Latest3876,2021-05-22,False,3876,13829,3.567840002139009
DOGE_20210523,2021-05-23,True,17019,17019,1
DOGE_20210524_Latest20257,2021-05-24,False,20257,26511,1.3087168713870252
DOGE_20210525,2021-05-25,True,35883,35883,1
DOGE_20210526,2021-05-26,True,18900,18900,1
DOGE_20210527_Latest21730_keyboard,2021-05-27,False,21730,24399,1.122824776433117
DOGE_20210528,2021-05-28,True,13175,13175,1
DOGE_20210529,2021-05-29,True,11339,11339,1
DOGE_20210530,2021-05-30,True,10699,10699,1
DOGE_20210531,2021-05-31,True,11127,11127,1
DOGE_20210601,2021-06-01,True,16006,16006,1
DOGE_20210602,2021-06-02,True,23250,23250,1
DOGE_20210603,2021-06-03,True,18073,18073,1
DOGE_20210604,2021-06-04,True,17889,17889,1
DOGE_20210605,2021-06-05,True,15913,15913,1
DOGE_20210606_Latest2533,2021-06-06,False,2533,15481,6.111855073370671
DOGE_20210607,2021-06-07,True,12743,12743,1
DOGE_20210608,2021-06-08,True,11962,11962,1
DOGE_20210609,2021-06-09,True,12283,12283,1
DOGE_20210610,2021-06-10,True,10219,10219,1
DOGE_20210611,2021-06-11,True,12604,12604,1
DOGE_20210612_Latest1484,2021-06-12,False,1484,8168,5.50377397401526
DOGE_20210613_Latest6340,2021-06-13,False,6340,10963,1.7291481329031289
DOGE_20210614_Latest7141,2021-06-14,False,7141,10997,1.5399575389401554
DOGE_20210615_Latest97,2021-06-15,False,194,4936,25.444451391059708
DOGE_20210616_Latest2052,2021-06-16,False,2052,8863,4.319258287749379
DOGE_20210617_Latest208,2021-06-17,False,208,5312,25.538788678691887
DOGE_20210618_Latest6801,2021-06-18,False,6801,10121,1.4882002202386817
DOGE_20210619,2021-06-19,True,9632,9632,1
DOGE_20210620_Latest778,2021-06-20,False,778,6476,8.323894748055821
DOGE_20210621_Latest9673,2021-06-21,False,9673,20521,2.1215097792784703
DOGE_20210622_Latest9521,2021-06-22,False,9521,14463,1.5190391233269387
DOGE_20210623,2021-06-23,True,12399,12399,1
DOGE_20210624_Latest7345,2021-06-24,False,7345,9989,1.3599812576872767
DOGE_20210625_Latest2619,2021-06-25,False,2619,7991,3.0511655653450807
DOGE_20210626,2021-06-26,True,8767,8767,1
DOGE_20210627_Latest5180,2021-06-27,False,5180,8482,1.637420577042365
DOGE_20210628_Latest5753,2021-06-28,False,5753,7839,1.3626292686556059
DOGE_20210629_Latest5750,2021-06-29,False,5750,9722,1.6908210151972152
DOGE_20210630_Latest2462,2021-06-30,False,2462,7407,3.008608268096674
DOGE_20210701,2021-07-01,True,10954,10954,1
DOGE_20210702,2021-07-02,True,10364,10364,1
DOGE_20210703_Latest6731,2021-07-03,False,6731,7645,1.1357670570611467
DOGE_20210704,2021-07-04,True,7542,7542,1
DOGE_20210705_Latest3208,2021-07-05,False,3208,6806,2.1215097792784707
DOGE_20210706_Latest5198,2021-07-06,False,5198,8789,1.6908210151972152
DOGE_20210707_Latest4815,2021-07-07,False,4815,8117,1.6857110754146933
DOGE_20210708_Latest4637,2021-07-08,False,4637,9217,1.9878094020557366
DOGE_20210709_Latest1640,2021-07-09,False,1640,9327,5.686977197694111
DOGE_20210710_Latest5147,2021-07-10,False,5147,8016,1.5573204178094182
DOGE_20210711_Latest1975,2021-07-11,False,1975,6224,3.1515762640766676
DOGE_20210712_Latest2364,2021-07-12,False,2364,6574,2.7808929479733684
DOGE_20210713_Latest3383,2021-07-13,False,3383,6726,1.98818764930313
DOGE_20210714_Latest2830,2021-07-14,False,2830,8514,3.008608268096674
DOGE_20210715_Latest5216,2021-07-15,False,5216,8709,1.6696771843031226
DOGE_20210716_Latest6453,2021-07-16,False,6453,8197,1.270230926763663
DOGE_20210717_Latest6231,2021-07-17,False,6231,10223,1.6406905116130381
DOGE_20210718_Latest1425,2021-07-18,False,1425,5355,3.758147677863712
DOGE_20210719_Latest3198,2021-07-19,False,3198,6785,2.1215097792784703
DOGE_20210720,2021-07-20,True,8528,8528,1
DOGE_20210721_Latest5948,2021-07-21,False,5948,11897,2.000172823290654
DOGE_20210722_Latest1544,2021-07-22,False,1544,5342,3.4595931503039457
DOGE_20210723_Latest1628,2021-07-23,False,1628,5885,3.6149379668794244
DOGE_20210724_Latest568,2021-07-24,False,568,4197,7.389671881489686
DOGE_20210725_Latest1081,2021-07-25,False,1081,6607,6.111855073370671
DOGE_20210726,2021-07-26,True,9425,9425,1
DOGE_20210727_Latest4315,2021-07-27,False,4315,6555,1.5190391233269387
DOGE_20210728_Latest1981,2021-07-28,False,1981,5960,3.0086082680966744
DOGE_20210729_Latest2158,2021-07-29,False,2158,5439,2.520592556140135
DOGE_20210730_Latest764,2021-07-30,False,764,5963,7.804657604995656
DOGE_20210731_Latest220,2021-07-31,False,220,4901,22.27696160267112
DOGE_20210801_Latest126,2021-08-01,False,126,3412,27.076166054473628
DOGE_20210802_Latest283,2021-08-02,False,283,3011,10.640890076690681
DOGE_20210803_Latest5693,2021-08-03,False,5693,5910,1.038179466706801
DOGE_20210804_Latest1050,2021-08-04,False,1050,4535,4.319258287749379
DOGE_20210805_Latest511,2021-08-05,False,511,3788,7.413434932527352
DOGE_20210806_Latest2450,2021-08-06,False,2450,5668,2.313631745236405
DOGE_20210807_Latest2381,2021-08-07,False,2381,8495,3.567840002139009
DOGE_20210808_Latest2337,2021-08-08,False,2337,5672,2.4268525248007555
DOGE_20210809_Latest2559,2021-08-09,False,2559,6126,2.393770871045529
DOGE_20210810_Latest1621,2021-08-10,False,1621,5761,3.5537625958331156
DOGE_20210811_Latest4304,2021-08-11,False,4304,7255,1.6857110754146933
DOGE_20210812_Latest642,2021-08-12,False,642,4759,7.413434932527352
DOGE_20210813_Latest3429,2021-08-13,False,3429,5974,1.7421161847469528
DOGE_20210814_Latest3923,2021-08-14,False,3923,6436,1.6406905116130381
DOGE_20210815,2021-08-15,True,9658,9658,1
DOGE_20210816_Latest6685,2021-08-16,False,6685,7771,1.162402221340738
DOGE_20210817_Latest4884,2021-08-17,False,4884,7076,1.4488985090355013
DOGE_20210818,2021-08-18,True,8042,8042,1
DOGE_20210819_Latest1232,2021-08-19,False,1232,6694,5.433327093473107
DOGE_20210820_Latest47,2021-08-20,False,47,1225,26.056509130809623
DOGE_20210821_Latest6,2021-08-21,False,6,134,22.27696160267112
DOGE_20210822_Latest814,2021-08-22,False,814,4975,6.111855073370671
DOGE_20210823_Latest3104,2021-08-23,False,3104,5370,1.7301246929907426
DOGE_20210824_Latest1790,2021-08-24,False,1790,5317,2.970317551836634
DOGE_20210825_Latest646,2021-08-25,False,646,4763,7.373275328552185
DOGE_20210826_Latest2200,2021-08-26,False,2200,4884,2.2200706245299133
DOGE_20210827_Latest547,2021-08-27,False,547,4269,7.804657604995656
DOGE_20210828_Latest2259,2021-08-28,False,2259,4644,2.055611612197583
DOGE_20210829_Latest1643,2021-08-29,False,1643,4495,2.7358300303917313
DOGE_20210830_Latest2576,2021-08-30,False,2576,4871,1.8910301747502647
DOGE_20210831_Latest1692,2021-08-31,False,1692,5026,2.970317551836634
DOGE_20210901_Latest283,2021-09-01,False,283,3117,11.014302417271663
DOGE_20210902_Latest2569,2021-09-02,False,2569,7508,2.9226005672378204
DOGE_20210903_Latest527,2021-09-03,False,527,4113,7.804657604995657
DOGE_20210904_Latest3633,2021-09-04,False,3633,5134,1.4130772041109163
DOGE_20210905_Latest2211,2021-09-05,False,2211,6968,3.1515762640766676
DOGE_20210906_Latest711,2021-09-06,False,711,4788,6.73398779322009
DOGE_20210907_Latest5850,2021-09-07,False,5850,6358,1.0869137912616174
DOGE_20210908,2021-09-08,True,6096,6096,1
DOGE_20210909_Latest3015,2021-09-09,False,3015,4460,1.4792299296268137
DOGE_20210910_Latest1026,2021-09-10,False,1026,3709,3.6149379668794244
DOGE_20210911_Latest135,2021-09-11,False,135,3007,22.27696160267112
DOGE_20210912_Latest1539,2021-09-12,False,1539,5784,3.758147677863712
DOGE_20210913_Latest846,2021-09-13,False,846,4194,4.957463221859817
DOGE_20210914_Latest263,2021-09-14,False,263,3120,11.864730919479914
DOGE_20210915_Latest804,2021-09-15,False,804,4401,5.473885488033945
DOGE_20210916_Latest516,2021-09-16,False,516,3825,7.413434932527352
DOGE_20210917_Latest822,2021-09-17,False,822,4675,5.68697719769411
DOGE_20210918_Latest1704,2021-09-18,False,1704,3899,2.2880683133428783
DOGE_20210919_Latest781,2021-09-19,False,781,3639,4.659574214324051
DOGE_20210920,2021-09-20,True,5371,5371,1
DOGE_20210921_Latest3177,2021-09-21,False,3177,8045,2.5322548531607767
DOGE_20210922_Latest2921,2021-09-22,False,2921,8788,3.0086082680966744
DOGE_20210923,2021-09-23,True,6739,6739,1
DOGE_20210924_Latest5973,2021-09-24,False,5973,6462,1.0819461394516312
DOGE_20210925_Latest2694,2021-09-25,False,2694,4195,1.5573204178094182
DOGE_20210926_Latest1154,2021-09-26,False,1154,4337,3.758147677863712
DOGE_20210927_Latest403,2021-09-27,False,403,2714,6.73398779322009
DOGE_20210928_Latest3457,2021-09-28,False,3457,4586,1.326601192358216
DOGE_20210929_Latest712,2021-09-29,False,712,3897,5.473885488033945
DOGE_20210930_Latest117,2021-09-30,False,117,2988,25.53878867869189
DOGE_20211001_Latest1014,2021-10-01,False,1014,4500,4.438295997650388
DOGE_20211002_Latest769,2021-10-02,False,769,4232,5.50377397401526
DOGE_20211003_Latest895,2021-10-03,False,895,4170,4.65957421432405
DOGE_20211004_Latest5614,2021-10-04,False,5614,7954,1.4167604593326604
DOGE_20211005_Latest6569,2021-10-05,False,6569,8714,1.326601192358216
DOGE_20211006_Latest1020,2021-10-06,False,1020,7521,7.373275328552185
DOGE_20211007_Latest1758,2021-10-07,False,1758,6082,3.4595931503039457
DOGE_20211008_Latest4944,2021-10-08,False,4944,6607,1.336384319778753
DOGE_20211009_Latest2615,2021-10-09,False,2615,5375,2.0556116121975827
DOGE_20211010_Latest4521,2021-10-10,False,4521,5853,1.2945148741873704
DOGE_20211011,2021-10-11,True,7100,7100,1
DOGE_20211012_Latest5384,2021-10-12,False,5384,6860,1.2742380883798694
DOGE_20211013_Latest1038,2021-10-13,False,1038,5682,5.473885488033945
DOGE_20211014_Latest840,2021-10-14,False,840,4564,5.433327093473107
DOGE_20211015_Latest3550,2021-10-15,False,3550,6185,1.7421161847469528
DOGE_20211016_Latest929,2021-10-16,False,929,3997,4.302055291367776
DOGE_20211017_Latest1603,2021-10-17,False,1603,7469,4.659574214324051
DOGE_20211018_Latest390,2021-10-18,False,390,4150,10.640890076690681
DOGE_20211019_Latest309,2021-10-19,False,309,3666,11.864730919479914
DOGE_20211020_Latest4135,2021-10-20,False,4135,7503,1.8144286027834142
DOGE_20211021_Latest1827,2021-10-21,False,1827,4605,2.5205925561401354
DOGE_20211022_Latest877,2021-10-22,False,877,6845,7.804657604995656
DOGE_20211023_Latest1085,2021-10-23,False,1085,5972,5.50377397401526
DOGE_20211024_Latest11524,2021-10-24,False,11524,16487,1.4306555978306645
DOGE_20211025_Latest1284,2021-10-25,False,1284,6365,4.9574632218598165
DOGE_20211026_Latest963,2021-10-26,False,963,7343,7.625278698967643
DOGE_20211027_Latest12400,2021-10-27,False,12400,18751,1.5121660768415237
DOGE_20211028_Latest14419,2021-10-28,False,14419,20425,1.4165595666108117
DOGE_20211029_Latest2950,2021-10-29,False,2950,10664,3.6149379668794244
DOGE_20211030_Latest96,2021-10-30,False,96,2139,22.27696160267112
DOGE_20211031_Latest1099,2021-10-31,False,1099,9148,8.323894748055821
DOGE_20211101_Latest6694,2021-11-01,False,6694,10308,1.5399575389401554
DOGE_20211102_Latest3780,2021-11-02,False,3780,9572,2.5322548531607767
DOGE_20211103_Latest1854,2021-11-03,False,1854,8008,4.319258287749379
DOGE_20211104_Latest53,2021-11-04,False,53,1354,25.53878867869189
DOGE_20211105_Latest1439,2021-11-05,False,1439,8184,5.68697719769411
DOGE_20211106_Latest2906,2021-11-06,False,2906,7568,2.6042467651593513
DOGE_20211107_Latest938,2021-11-07,False,938,7808,8.323894748055823
DOGE_20211108_Latest1262,2021-11-08,False,1262,6256,4.957463221859817
DOGE_20211109_Latest3401,2021-11-09,False,3401,8612,2.5322548531607767
DOGE_20211110_Latest1016,2021-11-10,False,1016,5561,5.473885488033945
DOGE_20211111_Latest1685,2021-11-11,False,1685,5829,3.4595931503039457
DOGE_20211112_Latest330,2021-11-12,False,330,4031,12.214975934158797
DOGE_20211113_Latest1805,2021-11-13,False,1805,5463,3.0265482711303147
DOGE_20211114_Latest512,2021-11-14,False,512,4262,8.323894748055823
DOGE_20211115_Latest1620,2021-11-15,False,1620,5288,3.2642582162971414
DOGE_20211116_Latest318,2021-11-16,False,318,3773,11.864730919479914
DOGE_20211117_Latest1902,2021-11-17,False,1902,5722,3.0086082680966744
DOGE_20211118_Latest13,2021-11-18,False,13,332,25.538788678691887
DOGE_20211119_Latest301,2021-11-19,False,301,3677,12.214975934158797
DOGE_20211120_Latest6,2021-11-20,False,6,134,22.27696160267112
DOGE_20211121_Latest420,2021-11-21,False,420,3496,8.323894748055821
DOGE_20211122_Latest8,2021-11-22,False,8,180,22.50012285012285
DOGE_20211123_Latest471,2021-11-23,False,471,5588,11.864730919479912
DOGE_20211124_Latest764,2021-11-24,False,764,5633,7.373275328552185
DOGE_20211125_Latest568,2021-11-25,False,568,6695,11.787532151076213
DOGE_20211126_Latest745,2021-11-26,False,745,4237,5.68697719769411
DOGE_20211127_Latest50,2021-11-27,False,50,1114,22.27696160267112
DOGE_20211128_Latest3308,2021-11-28,False,3308,6086,1.8398628633861254
DOGE_20211129_Latest108,2021-11-29,False,108,2430,22.50012285012285
DOGE_20211130_Latest1154,2021-11-30,False,1154,5042,4.369406510349567
DOGE_20211201_Latest260,2021-12-01,False,260,2864,11.014302417271663
DOGE_20211202_Latest1752,2021-12-02,False,1752,5120,2.9226005672378204
DOGE_20211203_Latest3040,2021-12-03,False,3040,5296,1.7421161847469528
DOGE_20211204_Latest316,2021-12-04,False,316,3548,11.229403349322562
DOGE_20211205_Latest677,2021-12-05,False,677,4138,6.111855073370671
DOGE_20211206_Latest268,2021-12-06,False,268,2852,10.640890076690681
DOGE_20211207_Latest227,2021-12-07,False,227,2693,11.864730919479914
DOGE_20211208_Latest161,2021-12-08,False,161,1773,11.014302417271661
DOGE_20211209_Latest142,2021-12-09,False,142,3627,25.53878867869189
DOGE_20211210_Latest106,2021-12-10,False,106,2762,26.056509130809623
DOGE_20211211_Latest157,2021-12-11,False,157,1763,11.229403349322562
DOGE_20211212_Latest111,2021-12-12,False,111,3005,27.07616605447363
DOGE_20211213_Latest259,2021-12-13,False,259,2756,10.640890076690681
DOGE_20211214_Latest171,2021-12-14,False,171,4351,25.444451391059705
DOGE_20211215_Latest192,2021-12-15,False,192,2115,11.014302417271663
DOGE_20211216_Latest230,2021-12-16,False,230,2711,11.787532151076215
DOGE_20211217_Latest190,2021-12-17,False,190,2321,12.214975934158797
DOGE_20211218_Latest77,2021-12-18,False,77,1715,22.27696160267112
DOGE_20211219_Latest280,2021-12-19,False,280,2331,8.323894748055821
DOGE_20211220_Latest597,2021-12-20,False,597,2960,4.957463221859817
DOGE_20211221_Latest579,2021-12-21,False,579,3231,5.581010106550745
DOGE_20211222_Latest162,2021-12-22,False,162,1784,11.014302417271661
DOGE_20211223_Latest848,2021-12-23,False,848,2934,3.4595931503039457
DOGE_20211224_Latest417,2021-12-24,False,417,3255,7.804657604995656
DOGE_20211225_Latest942,2021-12-25,False,942,3361,3.567840002139009
DOGE_20211226_Latest93,2021-12-26,False,93,2518,27.076166054473628
DOGE_20211227_Latest16,2021-12-27,False,16,360,22.50012285012285
DOGE_20211228_Latest243,2021-12-28,False,243,2883,11.864730919479914
DOGE_20211229_Latest753,2021-12-29,False,753,3252,4.319258287749379
DOGE_20211230_Latest78,2021-12-30,False,78,1992,25.53878867869189
DOGE_20211231_Latest238,2021-12-31,False,238,2907,12.2149759341588
DOGE_20220101_Latest30,2022-01-01,False,30,668,22.27696160267112
DOGE_20220102_Latest514,2022-01-02,False,514,4278,8.323894748055821
DOGE_20220103_Latest38,2022-01-03,False,38,855,22.50012285012285
DOGE_20220104_Latest881,2022-01-04,False,881,4917,5.581010106550745
DOGE_20220105_Latest532,2022-01-05,False,532,5860,11.014302417271663
DOGE_20220106_Latest17,2022-01-06,False,17,434,25.53878867869189
DOGE_20220107_Latest426,2022-01-07,False,426,3325,7.804657604995656
DOGE_20220108_Latest358,2022-01-08,False,358,2646,7.389671881489686
DOGE_20220109_Latest325,2022-01-09,False,325,2705,8.323894748055821
DOGE_20220110_Latest1578,2022-01-10,False,1578,3348,2.1215097792784707
DOGE_20220111_Latest670,2022-01-11,False,670,3739,5.581010106550745
DOGE_20220112_Latest611,2022-01-12,False,611,3345,5.473885488033945
DOGE_20220113_Latest427,2022-01-13,False,427,5033,11.787532151076213
DOGE_20220114_Latest36,2022-01-14,False,36,938,26.056509130809623
DOGE_20220115_Latest105,2022-01-15,False,105,2339,22.27696160267112
DOGE_20220116_Latest1563,2022-01-16,False,1563,4276,2.7358300303917313
DOGE_20220117_Latest86,2022-01-17,False,86,1935,22.50012285012285
DOGE_20220118_Latest376,2022-01-18,False,376,2867,7.625278698967643
DOGE_20220119_Latest643,2022-01-19,False,643,3520,5.473885488033946
DOGE_20220120_Latest967,2022-01-20,False,967,4111,4.251321298228912
DOGE_20220121_Latest694,2022-01-21,False,694,3947,5.686977197694111
DOGE_20220122_Latest955,2022-01-22,False,955,4108,4.302055291367775
DOGE_20220123_Latest1078,2022-01-23,False,1078,5023,4.65957421432405
DOGE_20220124_Latest68,2022-01-24,False,68,1530,22.500122850122846
DOGE_20220125_Latest4167,2022-01-25,False,4167,7046,1.6908210151972152
DOGE_20220126_Latest284,2022-01-26,False,284,3128,11.014302417271663
DOGE_20220127_Latest141,2022-01-27,False,141,3601,25.53878867869189
DOGE_20220128_Latest205,2022-01-28,False,205,2504,12.2149759341588
DOGE_20220129_Latest246,2022-01-29,False,246,2762,11.229403349322562
