Date,EMA_12,EMA_26,MACD,Signal,RSI
2025-01-31,0.00952267828649986,0.009724800414543475,-0.00020212212804361467,0.00011831913449172814,46.88037348271749
2025-02-01,0.00924829173216705,0.009577716360380002,-0.0003294246282129522,2.8770381950792077e-05,44.86656874946182
2025-02-02,0.008795321160101231,0.009335217593962167,-0.0005398964338609365,-8.496298121155365e-05,41.013873977152876
2025-02-03,0.008470906115975677,0.009139025429467571,-0.0006681193134918939,-0.0002015942476676217,22.992575731848603
2025-02-04,0.008138806065990612,0.008929635085882771,-0.0007908290198921589,-0.00031944120211252914,25.785291777955223
2025-02-05,0.007737599776320301,0.008677881759753201,-0.0009402819834329005,-0.00044360935837660343,5.4796312623404475
2025-02-06,0.007442621480312007,0.00846620465549492,-0.001023583175182913,-0.0005596041217378655,10.705982118261389
2025-02-07,0.007141918910144737,0.00824560096058602,-0.0011036820504412822,-0.0006684197074785488,11.260722304205899
2025-02-08,0.006865112901274249,0.008030569767393466,-0.0011654568661192168,-0.0007678271392066824,13.972628647492016
2025-02-09,0.006665475543117232,0.007848117938197924,-0.0011826423950806915,-0.0008507901903814844,17.907911863609527
2025-02-10,0.006427103073227548,0.007645742867874691,-0.0012186397946471429,-0.0009243601112346162,18.19357987120128
2025-02-11,0.0062233103832521645,0.00745735084717194,-0.0012340404639197755,-0.000986296181771648,15.916349785996815
2025-02-12,0.006025627333263361,0.007270759714664754,-0.0012451323814013935,-0.0010380634216975973,15.848163041345273
2025-02-13,0.005862130554799201,0.0070998070153004255,-0.0012376764605012249,-0.001077986029458323,16.370854032871947
2025-02-14,0.005766805115815639,0.006962229843900842,-0.0011954247280852029,-0.0011014737691836989,21.618847225369635
2025-02-15,0.00593814224654131,0.006956175519577261,-0.0010180332730359504,-0.0010847856699541492,43.43156822003417
2025-02-16,0.005948282733118275,0.006885648104000544,-0.0009373653708822684,-0.0010553016101397731,47.49123385659012
2025-02-17,0.0059615261640982,0.006822590098851451,-0.000861063934753251,-0.0010164540750624688,44.20241729644831
2025-02-18,0.005894262342495016,0.0067264213006904185,-0.0008321589581954027,-0.0009795950516890556,43.161328990514946
2025-02-19,0.005796918178263639,0.006617910483971949,-0.0008209923057083098,-0.0009478745024929065,47.430206481499624
2025-02-20,0.00574910749083634,0.006534076278491523,-0.0007849687876551829,-0.0009152933595253618,46.773796264263076
2025-02-21,0.005709738924357232,0.0064569752066567536,-0.0007472362822995215,-0.0008816819440801938,50.05313607882279
2025-02-22,0.005618124872144883,0.006357513901347139,-0.0007393890292022561,-0.0008532233611046064,47.75441670921772
2025-02-23,0.0055711056814909355,0.006280105474054331,-0.0007089997925633952,-0.0008243786473963641,47.48039434729309
2025-02-24,0.005513188094779789,0.0061997007254479715,-0.0006865126306681828,-0.000796805444050728,50.831402660656146
2025-02-25,0.005301622689280256,0.006046983113120924,-0.0007453604238406679,-0.000786516440008716,41.64147692574895
2025-02-26,0.005141484578889938,0.0059146676952410914,-0.0007731831163511537,-0.0007838497752772036,44.084610516687256
2025-02-27,0.005006540963465856,0.005792422019936819,-0.0007858810564709629,-0.0007842560315159555,43.879820170803015
2025-02-28,0.004860044721802111,0.005663673380878648,-0.0008036286590765371,-0.0007881305570280718,39.46133589621206
2025-03-01,0.004754928951464874,0.005553534035229123,-0.000798605083764249,-0.0007902254623753073,17.202635289504272
2025-03-02,0.004676405271766245,0.005456570405465765,-0.0007801651336995204,-0.0007882133966401499,23.44604756490203
2025-03-03,0.0047942479101000775,0.005455519443648757,-0.0006612715335486798,-0.000762825024021856,43.39404071446778
2025-03-04,0.0046913720707266885,0.005357003555539446,-0.0006656314848127575,-0.0007433863161800363,36.77285139746481
2025-03-05,0.004612837663843596,0.005269884657054049,-0.0006570469932104528,-0.0007261184515861196,39.363913680912916
2025-03-06,0.004558113188856415,0.005194865688118705,-0.0006367524992622903,-0.0007082452611213537,37.539359448940026
2025-03-07,0.004505405792892051,0.005122321201227546,-0.0006169154083354948,-0.000689979290564182,37.13596756772578
2025-03-08,0.004423135128614179,0.005037011962254089,-0.0006138768336399099,-0.0006747587991793277,38.166535356276576
2025-03-09,0.004338546495997271,0.004950811744057807,-0.0006122652480605364,-0.0006622600889555695,34.79025686191494
2025-03-10,0.004200992400688223,0.004839229013126744,-0.0006382366124385213,-0.0006574553936521598,32.64435714983071
2025-03-11,0.004067080989792115,0.004727476362514654,-0.0006603953727225388,-0.0006580433894662356,40.151677292234574
2025-03-12,0.0039614179441424206,0.0046276833870001685,-0.000666265442857748,-0.000659687800144538,39.06647052859611
2025-03-13,0.0038763333630236468,0.004537363741064629,-0.0006610303780409822,-0.0006599563157238268,39.43456391759809
2025-03-14,0.003809315912521904,0.004456130866523717,-0.0006468149540018132,-0.0006573280433794242,42.07891924525375
2025-03-15,0.003814042091691631,0.004410494215457156,-0.0005964521237655247,-0.0006451528594566443,45.94271619249128
2025-03-16,0.0038307303601760726,0.004374347668892959,-0.0005436173087168864,-0.0006248457493086927,46.13412658320559
2025-03-17,0.0037963357970288688,0.004317519374880091,-0.0005211835778512223,-0.0006041133150171987,22.043391140783996
2025-03-18,0.0037773422162172324,0.004269768126500323,-0.000492425910283091,-0.0005817758340703772,38.856586828289345
2025-03-19,0.0037423600628358417,0.004216448874110537,-0.0004740888112746951,-0.0005602384295112408,34.96844749529693
2025-03-20,0.003743955402435075,0.004182099310860191,-0.0004381439084251157,-0.0005358195252940158,38.66652363047207
2025-03-21,0.003715158819217491,0.004135779184983197,-0.00042062036576570637,-0.000512779693388354,36.15864741838216
2025-03-22,0.003680307864209806,0.00408784203140426,-0.0004075341671944538,-0.000491730588149574,39.05935222885143
2025-03-23,0.003645519000708025,0.004040904121777887,-0.00039538512106986187,-0.0004724614947336316,40.207229399929666
2025-03-24,0.0036531091119466268,0.004015270833035742,-0.00036216172108911567,-0.0004504015400047284,56.414840445096694
2025-03-25,0.003679073790742996,0.00400094555089406,-0.0003218717601510641,-0.0004246955840339956,62.50188278365526
